Date,Open,High,Low,Close,Adj Close,Volume,Growth
2016/12/3,778.247986,778.247986,764.856018,771.155029,771.155029,69547296,-7.092957
2016/12/4,771.638,773.872009,768.161011,773.872009,773.872009,60557900,2.234009
2016/12/5,773.393982,773.468018,751.713013,758.700012,758.700012,106363000,-14.69397
2016/12/6,758.719971,765.622009,758.719971,764.223999,764.223999,116218000,5.504028
2016/12/7,764.210999,771.54303,759.75,768.132019,768.132019,96426096,3.92102
2016/12/8,768.075989,774.697998,765.945984,770.809998,770.809998,80111904,2.734009
2016/12/9,769.94397,774.528015,769.648987,772.794006,772.794006,68705296,2.850036
2016/12/10,773.02301,777.09198,772.909973,774.650024,774.650024,53843100,1.627014
2016/12/11,774.752014,774.797974,765.411987,769.731018,769.731018,57313400,-5.020996
2016/12/12,770.039978,781.921997,770.039978,780.086975,780.086975,76571000,10.046997
2016/12/13,780.646973,788.460022,777.961975,780.55603,780.55603,81645600,-0.090943
2016/12/14,780.005005,782.033997,776.838989,781.481018,781.481018,75979000,1.476013
2016/12/15,780.070007,781.434998,777.802002,778.088013,778.088013,81580096,-1.981994
2016/12/16,778.963013,785.031982,778.963013,784.906982,784.906982,83608200,5.943969
2016/12/17,785.166016,792.508972,784.864014,790.828979,790.828979,78989800,5.662963
2016/12/18,791.007996,794.737,788.026001,790.530029,790.530029,60524400,-0.477967
2016/12/19,790.692017,793.611023,790.320007,792.713989,792.713989,74886400,2.021972
2016/12/20,792.247009,801.336975,791.497009,800.875977,800.875977,99629296,8.628968
2016/12/21,800.643982,834.281006,799.405029,834.281006,834.281006,155576000,33.637024
2016/12/22,834.179993,875.781982,834.148987,864.539978,864.539978,200027008,30.359985
2016/12/23,864.888,925.117004,864.677002,921.984009,921.984009,275564000,57.096009
2016/12/24,922.179993,923.479004,886.335022,898.822021,898.822021,137727008,-23.357972
2016/12/25,899.651978,899.651978,862.424011,896.182983,896.182983,143664992,-3.468995
2016/12/26,896.905029,913.184021,896.89801,907.609985,907.609985,123771000,10.704956
2016/12/27,908.354004,940.047974,904.255005,933.197998,933.197998,167308000,24.843994
2016/12/28,934.830994,975.921021,934.830994,975.921021,975.921021,236630000,41.090027
2016/12/29,975.125,979.396973,954.502991,973.497009,973.497009,199320000,-1.627991
2016/12/30,972.534973,972.534973,934.833008,961.237976,961.237976,187474000,-11.296997
2016/12/31,960.627014,963.742981,947.236023,963.742981,963.742981,99135104,3.115967
2017/1/1,963.65802,1003.080017,958.698975,998.325012,998.325012,147775008,34.666992
2017/1/2,998.617004,1031.390015,996.702026,1021.75,1021.75,222184992,23.132996
2017/1/3,1021.599976,1044.079956,1021.599976,1043.839966,1043.839966,185168000,22.23999
2017/1/4,1044.400024,1159.420044,1044.400024,1154.72998,1154.72998,344945984,110.329956
2017/1/5,1156.72998,1191.099976,910.416992,1013.380005,1013.380005,510199008,-143.349975
2017/1/6,1014.23999,1046.810059,883.94397,902.200989,902.200989,351876000,-112.039001
2017/1/7,903.487,908.585022,823.55603,908.585022,908.585022,279550016,5.098022
2017/1/8,908.174988,942.723999,887.249023,911.198975,911.198975,158715008,3.023987
2017/1/9,913.244019,913.685974,879.807007,902.828003,902.828003,141876992,-10.416016
2017/1/10,902.440002,914.872986,901.059998,907.679016,907.679016,115808000,5.239014
2017/1/11,908.11499,919.447998,762.765015,777.757019,777.757019,310928992,-130.357971
2017/1/12,775.177979,826.245972,755.755981,804.833984,804.833984,222326000,29.656005
2017/1/13,803.737,829.000977,780.002991,823.984009,823.984009,168968000,20.247009
2017/1/14,825.142029,835.085022,812.455994,818.411987,818.411987,93063296,-6.730042
2017/1/15,818.142029,823.307007,812.870972,821.797974,821.797974,71013600,3.655945
2017/1/16,821.78302,834.530029,820.270996,831.533997,831.533997,82755200,9.750977
2017/1/17,830.945984,910.560974,830.796021,907.937988,907.937988,155095008,76.992004
2017/1/18,909.372986,917.499023,858.304016,886.617981,886.617981,225676992,-22.755005
2017/1/19,888.335022,904.614014,884.338013,899.072998,899.072998,105625000,10.737976
2017/1/20,898.171997,899.39801,887.007996,895.026001,895.026001,86728400,-3.145996
2017/1/21,895.549011,927.367004,895.534973,921.789001,921.789001,111158000,26.23999
2017/1/22,922.205017,937.525024,897.564026,924.672974,924.672974,116573000,2.467957
2017/1/23,925.499023,928.265991,916.737976,921.012024,921.012024,73588600,-4.486999
2017/1/24,910.677002,924.14502,892.286011,892.687012,892.687012,111349000,-17.98999
2017/1/25,891.924011,903.252014,891.687012,901.541992,901.541992,120831000,9.617981
2017/1/26,902.39502,919.325989,902.223999,917.585999,917.585999,131958000,15.190979
2017/1/27,918.359009,923.223022,915.846008,919.75,919.75,125594000,1.390991
2017/1/28,919.810974,923.911011,919.810974,921.590027,921.590027,68979600,1.779053
2017/1/29,922.067017,923.41803,919.14801,919.495972,919.495972,60851700,-2.571045
2017/1/30,920.151001,923.047974,919.473999,920.382019,920.382019,78227296,0.231018
2017/1/31,920.958984,972.018982,920.958984,970.403015,970.403015,164582000,49.444031
2017/2/1,970.940979,989.114014,970.742004,989.02301,989.02301,150110000,18.082031
2017/2/2,990.000977,1013.52002,983.221008,1011.799988,1011.799988,145820992,21.799011
2017/2/3,1011.460022,1033.869995,1008.789978,1029.910034,1029.910034,201278000,18.450012
2017/2/4,1031.329956,1045.900024,1015.159973,1042.900024,1042.900024,155064000,11.570068
2017/2/5,1043.52002,1043.630005,1022.369995,1027.339966,1027.339966,114208000,-16.180054
2017/2/6,1028.400024,1044.640015,1028.160034,1038.150024,1038.150024,111762000,9.75
2017/2/7,1040.140015,1061.930054,1040.140015,1061.349976,1061.349976,146007008,21.209961
2017/2/8,1062.319946,1078.969971,1037.48999,1063.069946,1063.069946,201855008,0.75
2017/2/9,1064.699951,1088.98999,953.343994,994.382996,994.382996,407220000,-70.316955
2017/2/10,995.632019,998.905029,946.690979,988.674011,988.674011,190452000,-6.958008
2017/2/11,988.89801,1009.289978,982.830017,1004.450012,1004.450012,102261000,15.552002
2017/2/12,1003.52002,1004.76001,996.921021,999.18103,999.18103,67530000,-4.33899
2017/2/13,998.88501,1002.099976,976.002014,990.642029,990.642029,100607000,-8.242981
2017/2/14,991.734985,1011.51001,986.471008,1004.549988,1004.549988,137946000,12.815003
2017/2/15,1006.210022,1008.840027,1001.580017,1007.47998,1007.47998,89759400,1.269958
2017/2/16,1007.650024,1033.369995,1007.650024,1027.439941,1027.439941,122277000,19.789917
2017/2/17,1026.119995,1053.170044,1025.640015,1046.209961,1046.209961,136474000,20.089966
2017/2/18,1049.209961,1061.099976,1046.959961,1054.420044,1054.420044,99073504,5.210083
2017/2/19,1054.76001,1056.810059,1043.459961,1047.869995,1047.869995,77423296,-6.890015
2017/2/20,1048.689941,1080.48999,1041.689941,1079.97998,1079.97998,109478000,31.290039
2017/2/21,1079.280029,1117.25,1076.930054,1115.300049,1115.300049,186868992,36.02002
2017/2/22,1114.800049,1125.390015,1100.550049,1117.439941,1117.439941,136100000,2.639892
2017/2/23,1117.27002,1176.619995,1116.959961,1166.719971,1166.719971,189454000,49.449951
2017/2/24,1172.709961,1200.390015,1131.959961,1173.680054,1173.680054,330759008,0.970093
2017/2/25,1170.410034,1174.849976,1124.589966,1143.839966,1143.839966,139960992,-26.570068
2017/2/26,1144.27002,1167.469971,1130.199951,1165.199951,1165.199951,116486000,20.929931
2017/2/27,1163.780029,1181.97998,1163.380005,1179.969971,1179.969971,131570000,16.189942
2017/2/28,1180.719971,1193.25,1171.819946,1179.969971,1179.969971,184956000,-0.75
2017/3/1,1180.040039,1222.5,1179.689941,1222.5,1222.5,229056992,42.459961
2017/3/2,1224.680054,1262.130005,1215.619995,1251.01001,1251.01001,368275008,26.329956
2017/3/3,1250.709961,1280.310059,1250.709961,1274.98999,1274.98999,315739008,24.280029
2017/3/4,1277.430054,1279.400024,1230.51001,1255.150024,1255.150024,183270000,-22.28003
2017/3/5,1254.290039,1267.290039,1238.060059,1267.119995,1267.119995,134127000,12.829956
2017/3/6,1267.469971,1276,1264.599976,1272.829956,1272.829956,153656992,5.359985
2017/3/7,1273.209961,1275.550049,1204.800049,1223.540039,1223.540039,291256000,-49.669922
2017/3/8,1223.22998,1232.160034,1148.079956,1150,1150,332603008,-73.22998
2017/3/9,1150.349976,1197.459961,1141.22998,1188.48999,1188.48999,212283008,38.140014
2017/3/10,1189.359985,1270.469971,1077.25,1116.719971,1116.719971,563795968,-72.640014
2017/3/11,1116.319946,1193.829956,1116.319946,1175.829956,1175.829956,283320000,59.51001
2017/3/12,1176.619995,1226.97998,1175.359985,1221.380005,1221.380005,227176000,44.76001
2017/3/13,1221.780029,1237.369995,1217.030029,1231.920044,1231.920044,380276992,10.140015
2017/3/14,1232.160034,1244.810059,1220.719971,1240,1240,245306000,7.839966
2017/3/15,1240.160034,1251.609985,1239.75,1249.609985,1249.609985,297804992,9.449951
2017/3/16,1251.329956,1257.97998,1152.439941,1187.810059,1187.810059,638568000,-63.519897
2017/3/17,1180.160034,1180.160034,1099.569946,1100.22998,1100.22998,706598976,-79.930054
2017/3/18,1099.689941,1114.069946,957.655029,973.817993,973.817993,621302016,-125.871948
2017/3/19,976.72998,1069.910034,976.72998,1036.73999,1036.73999,406648000,60.01001
2017/3/20,1037.23999,1063.030029,1036.680054,1054.22998,1054.22998,286529984,16.98999
2017/3/21,1055.359985,1122.430054,1055.359985,1120.540039,1120.540039,337391008,65.180054
2017/3/22,1120.650024,1120.650024,1014.210022,1049.140015,1049.140015,380840992,-71.510009
2017/3/23,1050.050049,1058.01001,1028.930054,1038.589966,1038.589966,248540000,-11.460083
2017/3/24,1038.449951,1040.469971,934.357971,937.52002,937.52002,491038016,-100.929931
2017/3/25,936.539978,975.760986,903.713013,972.778992,972.778992,435803008,36.239014
2017/3/26,974.015015,1007.960022,954.185974,966.724976,966.724976,303668000,-7.290039
2017/3/27,972.054993,1046.400024,971.984009,1045.77002,1045.77002,372535008,73.715027
2017/3/28,1044.579956,1064.650024,1027.72998,1047.150024,1047.150024,326332000,2.570068
2017/3/29,1046.079956,1055.130005,1015.880005,1039.969971,1039.969971,298457984,-6.109985
2017/3/30,1042.209961,1049.290039,1020.039978,1026.430054,1026.430054,352968992,-15.779907
2017/3/31,1026.640015,1074.920044,1026.640015,1071.790039,1071.790039,447287008,45.150024
2017/4/1,1071.709961,1091.719971,1061.089966,1080.5,1080.5,289633984,8.790039
2017/4/2,1080.609985,1107.589966,1075.449951,1102.170044,1102.170044,514187008,21.560059
2017/4/3,1102.949951,1151.73999,1102.949951,1143.810059,1143.810059,580444032,40.860108
2017/4/4,1145.52002,1156.439941,1120.52002,1133.25,1133.25,436310016,-12.27002
2017/4/5,1134.140015,1135.089966,1113.630005,1124.780029,1124.780029,414784000,-9.359986
2017/4/6,1125.810059,1188.369995,1125.810059,1182.680054,1182.680054,511222016,56.869995
2017/4/7,1178.939941,1186.579956,1163.390015,1176.900024,1176.900024,317022016,-2.039917
2017/4/8,1172.650024,1184.97998,1162.579956,1175.949951,1175.949951,209312000,3.299927
2017/4/9,1176.569946,1197.209961,1171.859985,1187.869995,1187.869995,242343008,11.300049
2017/4/10,1187.300049,1190.339966,1179.040039,1187.130005,1187.130005,215883008,-0.170044
2017/4/11,1187.459961,1208.069946,1187.459961,1205.01001,1205.01001,216182000,17.550049
2017/4/12,1204.810059,1207.140015,1196.76001,1200.369995,1200.369995,288702016,-4.440064
2017/4/13,1201.02002,1205.890015,1156.439941,1169.280029,1169.280029,351968992,-31.739991
2017/4/14,1170.329956,1190.800049,1159.790039,1167.540039,1167.540039,254827008,-2.789917
2017/4/15,1167.300049,1188,1164.959961,1172.52002,1172.52002,203559008,5.219971
2017/4/16,1172.609985,1187.219971,1172.609985,1182.939941,1182.939941,183231008,10.329956
2017/4/17,1183.25,1194.900024,1172.650024,1193.910034,1193.910034,253206000,10.660034
2017/4/18,1193.77002,1217.569946,1193.77002,1211.670044,1211.670044,270524000,17.900024
2017/4/19,1212.130005,1215.51001,1205.079956,1210.290039,1210.290039,288060992,-1.839966
2017/4/20,1211.079956,1240.790039,1208.410034,1229.079956,1229.079956,315108000,18
2017/4/21,1229.420044,1235.939941,1215.560059,1222.050049,1222.050049,272167008,-7.369995
2017/4/22,1222.709961,1235.560059,1208.469971,1231.709961,1231.709961,249320000,9
2017/4/23,1231.920044,1232.199951,1203.939941,1207.209961,1207.209961,258951008,-24.710083
2017/4/24,1209.630005,1250.939941,1209.630005,1250.150024,1250.150024,235806000,40.520019
2017/4/25,1250.449951,1267.579956,1249.969971,1265.48999,1265.48999,242556000,15.040039
2017/4/26,1265.98999,1294.829956,1265.930054,1281.079956,1281.079956,329631008,15.089966
2017/4/27,1281.880005,1319.699951,1281.300049,1317.72998,1317.72998,449196992,35.849975
2017/4/28,1317.73999,1331.280029,1292.369995,1316.47998,1316.47998,527488992,-1.26001
2017/4/29,1317.839966,1327.199951,1315.209961,1321.790039,1321.790039,422705984,3.950073
2017/4/30,1321.869995,1347.910034,1314.920044,1347.890015,1347.890015,413115008,26.02002
2017/5/1,1348.300049,1434.319946,1348.300049,1421.599976,1421.599976,713624000,73.299927
2017/5/2,1421.030029,1473.900024,1415.689941,1452.819946,1452.819946,477337984,31.789917
2017/5/3,1453.780029,1492.77002,1447.48999,1490.089966,1490.089966,583795968,36.309937
2017/5/4,1490.719971,1608.910034,1490.719971,1537.670044,1537.670044,933548992,46.950073
2017/5/5,1540.869995,1618.030029,1530.310059,1555.449951,1555.449951,946035968,14.579956
2017/5/6,1556.810059,1578.800049,1542.5,1578.800049,1578.800049,582529984,21.98999
2017/5/7,1579.469971,1596.719971,1559.76001,1596.709961,1596.709961,1080029952,17.23999
2017/5/8,1596.920044,1723.349976,1596.920044,1723.349976,1723.349976,1340320000,126.429932
2017/5/9,1723.890015,1833.48999,1716.300049,1755.359985,1755.359985,1167920000,31.46997
2017/5/10,1756.52002,1788.439941,1719.099976,1787.130005,1787.130005,915723008,30.609985
2017/5/11,1780.369995,1873.930054,1755.349976,1848.569946,1848.569946,799489984,68.199951
2017/5/12,1845.76001,1856.150024,1694.01001,1724.23999,1724.23999,740984000,-121.52002
2017/5/13,1723.119995,1812.98999,1651.079956,1804.910034,1804.910034,579635008,81.790039
2017/5/14,1800.859985,1831.420044,1776.619995,1808.910034,1808.910034,437196000,8.050049
2017/5/15,1808.439941,1812.800049,1708.540039,1738.430054,1738.430054,731529024,-70.009887
2017/5/16,1741.699951,1785.939941,1686.540039,1734.449951,1734.449951,959044992,-7.25
2017/5/17,1726.72998,1864.050049,1661.910034,1839.089966,1839.089966,1064729984,112.359986
2017/5/18,1818.699951,1904.47998,1807.119995,1888.650024,1888.650024,894321024,69.950073
2017/5/19,1897.369995,2004.52002,1890.25,1987.709961,1987.709961,1157289984,90.339966
2017/5/20,1984.23999,2084.72998,1974.920044,2084.72998,2084.72998,961336000,100.48999
2017/5/21,2067.030029,2119.080078,2037.5,2041.199951,2041.199951,1147859968,-25.830078
2017/5/22,2043.189941,2303.899902,2017.869995,2173.399902,2173.399902,1942220032,130.209961
2017/5/23,2191.560059,2320.820068,2178.5,2320.419922,2320.419922,1378749952,128.859863
2017/5/24,2321.370117,2523.719971,2321.370117,2443.639893,2443.639893,1725379968,122.269776
2017/5/25,2446.23999,2763.709961,2285.300049,2304.97998,2304.97998,2406700032,-141.26001
2017/5/26,2320.889893,2573.790039,2071.98999,2202.419922,2202.419922,1763480064,-118.469971
2017/5/27,2196.27002,2260.199951,1855.829956,2038.869995,2038.869995,1700480000,-157.400025
2017/5/28,2054.080078,2267.340088,2054.080078,2155.800049,2155.800049,1147139968,101.719971
2017/5/29,2159.429932,2307.050049,2107.169922,2255.610107,2255.610107,994625024,96.180175
2017/5/30,2255.360107,2301.959961,2124.570068,2175.469971,2175.469971,1443970048,-79.890136
2017/5/31,2187.189941,2311.080078,2145.570068,2286.409912,2286.409912,1544829952,99.219971
2017/6/1,2288.330078,2448.389893,2288.330078,2407.879883,2407.879883,1653180032,119.549805
2017/6/2,2404.030029,2488.550049,2373.320068,2488.550049,2488.550049,1317030016,84.52002
2017/6/3,2493.719971,2581.909912,2423.570068,2515.350098,2515.350098,1514950016,21.630127
2017/6/4,2547.790039,2585.889893,2452.540039,2511.810059,2511.810059,1355120000,-35.97998
2017/6/5,2512.399902,2686.810059,2510.219971,2686.810059,2686.810059,1369309952,174.410157
2017/6/6,2690.840088,2999.909912,2690.840088,2863.199951,2863.199951,2089609984,172.359863
2017/6/7,2869.379883,2869.379883,2700.560059,2732.159912,2732.159912,1517709952,-137.219971
2017/6/8,2720.48999,2815.300049,2670.949951,2805.620117,2805.620117,1281170048,85.130127
2017/6/9,2807.439941,2901.709961,2795.620117,2823.810059,2823.810059,1348950016,16.370118
2017/6/10,2828.139893,2950.98999,2746.550049,2947.709961,2947.709961,2018889984,119.570068
2017/6/11,2942.409912,2996.600098,2840.530029,2958.110107,2958.110107,1752400000,15.700195
2017/6/12,2953.219971,2997.26001,2518.560059,2659.629883,2659.629883,2569530112,-293.590088
2017/6/13,2680.909912,2789.040039,2650.379883,2717.02002,2717.02002,1781200000,36.110108
2017/6/14,2716.879883,2786.830078,2412.939941,2506.370117,2506.370117,1696560000,-210.509766
2017/6/15,2499.580078,2534.709961,2212.959961,2464.580078,2464.580078,2026259968,-35
2017/6/16,2469.570068,2539.919922,2385.149902,2518.560059,2518.560059,1195190016,48.989991
2017/6/17,2514.01001,2685.189941,2484.959961,2655.879883,2655.879883,1534509952,141.869873
2017/6/18,2655.350098,2662.100098,2516.330078,2548.290039,2548.290039,1178659968,-107.060059
2017/6/19,2549.030029,2662.850098,2549.030029,2589.600098,2589.600098,1446840064,40.570069
2017/6/20,2591.26001,2763.449951,2589.820068,2721.790039,2721.790039,1854189952,130.530029
2017/6/21,2709.429932,2772.01001,2660.399902,2689.100098,2689.100098,1626579968,-20.329834
2017/6/22,2691.030029,2723.73999,2642.360107,2705.409912,2705.409912,1097939968,14.379883
2017/6/23,2707.340088,2765.169922,2706.370117,2744.909912,2744.909912,961318976,37.569824
2017/6/24,2738.52002,2757.939941,2583.189941,2608.719971,2608.719971,982750016,-129.800049
2017/6/25,2607.25,2682.26001,2552.120117,2589.409912,2589.409912,1161100032,-17.840088
2017/6/26,2590.570068,2615.25,2376.290039,2478.449951,2478.449951,1663280000,-112.120117
2017/6/27,2478.449951,2552.449951,2332.98999,2552.449951,2552.449951,1489789952,74
2017/6/28,2553.030029,2603.97998,2484.419922,2574.790039,2574.790039,1183869952,21.76001
2017/6/29,2567.560059,2588.830078,2510.47998,2539.320068,2539.320068,949979008,-28.239991
2017/6/30,2539.23999,2559.25,2478.429932,2480.840088,2480.840088,860273024,-58.399902
2017/7/1,2492.600098,2515.27002,2419.22998,2434.550049,2434.550049,779913984,-58.050049
2017/7/2,2436.399902,2514.280029,2394.840088,2506.469971,2506.469971,803747008,70.070069
2017/7/3,2498.560059,2595,2480.469971,2564.060059,2564.060059,964112000,65.5
2017/7/4,2561,2631.590088,2559.350098,2601.639893,2601.639893,985516032,40.639893
2017/7/5,2602.870117,2622.649902,2538.550049,2601.98999,2601.98999,941566016,-0.880127
2017/7/6,2608.100098,2616.719971,2581.689941,2608.560059,2608.560059,761956992,0.459961
2017/7/7,2608.590088,2916.139893,2498.870117,2518.659912,2518.659912,917411968,-89.930176
2017/7/8,2520.27002,2571.340088,2492.310059,2571.340088,2571.340088,733329984,51.070068
2017/7/9,2572.610107,2635.48999,2517.590088,2518.439941,2518.439941,527856000,-54.170166
2017/7/10,2525.25,2537.159912,2321.129883,2372.560059,2372.560059,1111200000,-152.689941
2017/7/11,2385.889893,2413.469971,2296.810059,2337.790039,2337.790039,1329760000,-48.099854
2017/7/12,2332.77002,2423.709961,2275.139893,2398.840088,2398.840088,1117410048,66.070068
2017/7/13,2402.699951,2425.219971,2340.830078,2357.899902,2357.899902,835769984,-44.800049
2017/7/14,2360.590088,2363.25,2183.219971,2233.340088,2233.340088,882502976,-127.25
2017/7/15,2230.120117,2231.139893,1990.410034,1998.859985,1998.859985,993608000,-231.260132
2017/7/16,1991.97998,2058.77002,1843.030029,1929.819946,1929.819946,1182870016,-62.160034
2017/7/17,1932.619995,2230.48999,1932.619995,2228.409912,2228.409912,1201760000,295.789917
2017/7/18,2233.52002,2387.610107,2164.77002,2318.879883,2318.879883,1512450048,85.359863
2017/7/19,2323.080078,2397.169922,2260.22998,2273.429932,2273.429932,1245100032,-49.650146
2017/7/20,2269.889893,2900.699951,2269.889893,2817.600098,2817.600098,2249260032,547.710205
2017/7/21,2838.409912,2838.409912,2621.850098,2667.76001,2667.76001,1489449984,-170.649902
2017/7/22,2668.629883,2862.419922,2657.709961,2810.120117,2810.120117,1177129984,141.490234
2017/7/23,2808.100098,2832.179932,2653.939941,2730.399902,2730.399902,1072840000,-77.700196
2017/7/24,2732.699951,2777.26001,2699.189941,2754.860107,2754.860107,866473984,22.160156
2017/7/25,2757.5,2768.080078,2480.959961,2576.47998,2576.47998,1460089984,-181.02002
2017/7/26,2577.77002,2610.76001,2450.800049,2529.449951,2529.449951,937404032,-48.320069
2017/7/27,2538.709961,2693.320068,2529.340088,2671.780029,2671.780029,789104000,133.070068
2017/7/28,2679.72998,2897.449951,2679.72998,2809.01001,2809.01001,1380099968,129.28003
2017/7/29,2807.02002,2808.76001,2692.800049,2726.449951,2726.449951,803745984,-80.570069
2017/7/30,2724.389893,2758.530029,2644.850098,2757.179932,2757.179932,705942976,32.790039
2017/7/31,2763.23999,2889.620117,2720.610107,2875.340088,2875.340088,860574976,112.100098
2017/8/1,2871.300049,2921.350098,2685.610107,2718.26001,2718.26001,1324669952,-153.040039
2017/8/2,2727.129883,2762.530029,2668.590088,2710.669922,2710.669922,1094950016,-16.459961
2017/8/3,2709.560059,2813.310059,2685.139893,2804.72998,2804.72998,804796992,95.169921
2017/8/4,2806.929932,2899.330078,2743.719971,2895.889893,2895.889893,1002120000,88.959961
2017/8/5,2897.629883,3290.01001,2874.830078,3252.909912,3252.909912,1945699968,355.280029
2017/8/6,3257.610107,3293.290039,3155.600098,3213.939941,3213.939941,1105030016,-43.670166
2017/8/7,3212.780029,3397.679932,3180.889893,3378.939941,3378.939941,1482279936,166.159912
2017/8/8,3370.219971,3484.850098,3345.830078,3419.939941,3419.939941,1752760064,49.71997
2017/8/9,3420.399902,3422.76001,3247.669922,3342.469971,3342.469971,1468960000,-77.929931
2017/8/10,3341.840088,3453.449951,3319.469971,3381.280029,3381.280029,1515110016,39.439941
2017/8/11,3373.820068,3679.719971,3372.120117,3650.620117,3650.620117,2021190016,276.800049
2017/8/12,3650.629883,3949.919922,3613.699951,3884.709961,3884.709961,2219589888,234.080078
2017/8/13,3880.040039,4208.390137,3857.800049,4073.26001,4073.26001,3159089920,193.219971
2017/8/14,4066.100098,4325.129883,3989.159912,4325.129883,4325.129883,2463089920,259.029785
2017/8/15,4326.990234,4455.970215,3906.179932,4181.930176,4181.930176,3258050048,-145.060058
2017/8/16,4200.339844,4381.22998,3994.419922,4376.629883,4376.629883,2272039936,176.290039
2017/8/17,4384.439941,4484.700195,4243.709961,4331.689941,4331.689941,2553359872,-52.75
2017/8/18,4324.339844,4370.129883,4015.399902,4160.620117,4160.620117,2941710080,-163.719727
2017/8/19,4137.75,4243.259766,3970.550049,4193.700195,4193.700195,2975820032,55.950195
2017/8/20,4189.310059,4196.290039,4069.879883,4087.659912,4087.659912,2109769984,-101.650147
2017/8/21,4090.47998,4109.140137,3988.600098,4001.73999,4001.73999,2800890112,-88.73999
2017/8/22,3998.350098,4128.759766,3674.580078,4100.52002,4100.52002,3764239872,102.169922
2017/8/23,4089.01001,4255.779785,4078.409912,4151.52002,4151.52002,2369819904,62.51001
2017/8/24,4137.600098,4376.390137,4130.259766,4334.680176,4334.680176,2037750016,197.080078
2017/8/25,4332.819824,4455.700195,4307.350098,4371.600098,4371.600098,1727970048,38.780274
2017/8/26,4372.060059,4379.279785,4269.52002,4352.399902,4352.399902,1511609984,-19.660157
2017/8/27,4345.100098,4416.589844,4317.290039,4382.879883,4382.879883,1537459968,37.779785
2017/8/28,4384.450195,4403.930176,4224.640137,4382.660156,4382.660156,1959330048,-1.790039
2017/8/29,4389.209961,4625.680176,4352.129883,4579.02002,4579.02002,2486080000,189.810059
2017/8/30,4570.359863,4626.52002,4471.410156,4565.299805,4565.299805,1937849984,-5.060058
2017/8/31,4555.589844,4736.049805,4549.399902,4703.390137,4703.390137,1944930048,147.800293
2017/9/1,4701.759766,4892.009766,4678.529785,4892.009766,4892.009766,2599079936,190.25
2017/9/2,4901.419922,4975.040039,4469.240234,4578.77002,4578.77002,2722139904,-322.649902
2017/9/3,4585.27002,4714.080078,4417.589844,4582.959961,4582.959961,1933190016,-2.310059
2017/9/4,4591.629883,4591.629883,4108.399902,4236.310059,4236.310059,2987330048,-355.319824
2017/9/5,4228.290039,4427.839844,3998.110107,4376.529785,4376.529785,2697969920,148.239746
2017/9/6,4376.589844,4617.25,4376.589844,4597.120117,4597.120117,2172100096,220.530273
2017/9/7,4589.140137,4655.040039,4491.330078,4599.879883,4599.879883,1844620032,10.739746
2017/9/8,4605.160156,4661,4075.179932,4228.75,4228.75,2700890112,-376.410156
2017/9/9,4229.810059,4308.819824,4114.109863,4226.060059,4226.060059,1386230016,-3.75
2017/9/10,4229.339844,4245.439941,3951.040039,4122.939941,4122.939941,1679090048,-106.399903
2017/9/11,4122.470215,4261.669922,4099.399902,4161.27002,4161.27002,1557330048,38.799805
2017/9/12,4168.879883,4344.649902,4085.219971,4130.810059,4130.810059,1864530048,-38.069824
2017/9/13,4131.97998,4131.97998,3789.919922,3882.590088,3882.590088,2219409920,-249.389892
2017/9/14,3875.370117,3920.600098,3153.860107,3154.949951,3154.949951,2716310016,-720.420166
2017/9/15,3166.300049,3733.449951,2946.620117,3637.52002,3637.52002,4148069888,471.219971
2017/9/16,3637.75,3808.840088,3487.790039,3625.040039,3625.040039,1818400000,-12.709961
2017/9/17,3606.280029,3664.810059,3445.639893,3582.879883,3582.879883,1239149952,-23.400146
2017/9/18,3591.090088,4079.22998,3591.090088,4065.199951,4065.199951,1943209984,474.109863
2017/9/19,4073.790039,4094.070068,3868.870117,3924.969971,3924.969971,1563980032,-148.820068
2017/9/20,3916.360107,4031.389893,3857.72998,3905.949951,3905.949951,1213830016,-10.410156
2017/9/21,3901.469971,3916.419922,3613.629883,3631.040039,3631.040039,1411480064,-270.429932
2017/9/22,3628.02002,3758.27002,3553.530029,3630.699951,3630.699951,1194829952,2.679931
2017/9/23,3629.919922,3819.209961,3594.580078,3792.399902,3792.399902,928113984,162.47998
2017/9/24,3796.149902,3796.149902,3666.899902,3682.840088,3682.840088,768014976,-113.309814
2017/9/25,3681.580078,3950.25,3681.580078,3926.070068,3926.070068,1374210048,244.48999
2017/9/26,3928.409912,3969.889893,3869.899902,3892.350098,3892.350098,1043740032,-36.059814
2017/9/27,3892.939941,4210.049805,3884.820068,4200.669922,4200.669922,1686880000,307.729981
2017/9/28,4197.129883,4279.310059,4109.700195,4174.72998,4174.72998,1712320000,-22.399903
2017/9/29,4171.620117,4214.629883,4039.290039,4163.069824,4163.069824,1367049984,-8.550293
2017/9/30,4166.109863,4358.430176,4160.859863,4338.709961,4338.709961,1207449984,172.600098
2017/10/1,4341.049805,4403.740234,4269.810059,4403.740234,4403.740234,1208210048,62.690429
2017/10/2,4395.810059,4470.22998,4377.459961,4409.319824,4409.319824,1431730048,13.509765
2017/10/3,4408.459961,4432.470215,4258.890137,4317.47998,4317.47998,1288019968,-90.979981
2017/10/4,4319.370117,4352.310059,4210.419922,4229.359863,4229.359863,1116770048,-90.010254
2017/10/5,4229.879883,4362.640137,4164.049805,4328.410156,4328.410156,1161769984,98.530273
